,x,y,t
3009,99.0,403.0,120.40000000000762
3010,99.0,403.0,120.44000000000763
3011,99.0,400.0,120.48000000000764
3012,100.0,389.0,120.52000000000764
3013,100.0,371.0,120.56000000000765
3014,99.0,354.0,120.60000000000765
3015,102.0,341.0,120.64000000000766
3016,110.0,335.0,120.68000000000767
3017,116.0,329.0,120.72000000000767
3018,117.0,331.0,120.76000000000768
3019,117.0,329.0,120.80000000000769
3020,120.0,326.0,120.84000000000769
3021,117.0,323.0,120.8800000000077
3022,117.0,321.0,120.9200000000077
3023,116.0,320.0,120.96000000000771
3024,117.0,320.0,121.00000000000772
3025,117.0,320.0,121.04000000000772
3026,117.0,320.0,121.08000000000773
3027,116.0,320.0,121.12000000000774
3028,116.0,320.0,121.16000000000774
3029,116.0,320.0,121.20000000000775
3030,116.0,320.0,121.24000000000775
3031,117.0,320.0,121.28000000000776
3032,120.0,320.0,121.32000000000777
3033,129.0,318.0,121.36000000000777
3034,145.0,316.0,121.40000000000778
3035,161.0,319.0,121.44000000000779
3036,173.0,323.0,121.48000000000779
3037,181.0,329.0,121.5200000000078
3038,187.0,332.0,121.5600000000078
3039,191.0,330.0,121.60000000000781
3040,198.0,330.0,121.64000000000782
3041,201.0,335.0,121.68000000000782
3042,203.0,335.0,121.72000000000783
3043,204.0,336.0,121.76000000000784
3044,205.0,338.0,121.80000000000784
3045,205.0,338.0,121.84000000000785
3046,205.0,338.0,121.88000000000785
3047,205.0,338.0,121.92000000000786
3048,205.0,339.0,121.96000000000787
3049,206.0,343.0,122.00000000000787
3050,205.0,353.0,122.04000000000788
3051,205.0,365.0,122.08000000000789
3052,205.0,379.0,122.12000000000789
3053,205.0,389.0,122.1600000000079
3054,200.0,398.0,122.2000000000079
3055,194.0,406.0,122.24000000000791
3056,191.0,413.0,122.28000000000792
3057,188.0,419.0,122.32000000000792
3058,186.0,421.0,122.36000000000793
3059,184.0,424.0,122.40000000000794
3060,175.0,426.0,122.44000000000794
3061,177.0,428.0,122.48000000000795
3062,179.0,430.0,122.52000000000795
3063,179.0,430.0,122.56000000000796
3064,179.0,430.0,122.60000000000797
3065,179.0,430.0,122.64000000000797
3066,180.0,429.0,122.68000000000798
3067,179.0,428.0,122.72000000000799
3068,178.0,428.0,122.76000000000799
3069,177.0,429.0,122.800000000008
3070,178.0,430.0,122.840000000008
3071,177.0,431.0,122.88000000000801
3072,176.0,433.0,122.92000000000802
3073,177.0,433.0,122.96000000000802
3074,183.0,430.0,123.00000000000803
3075,190.0,429.0,123.04000000000804
3076,195.0,428.0,123.08000000000804
3077,201.0,421.0,123.12000000000805
3078,204.0,415.0,123.16000000000805
3079,204.0,407.0,123.20000000000806
3080,205.0,400.0,123.24000000000807
3081,204.0,393.0,123.28000000000807
3082,205.0,392.0,123.32000000000808
3083,206.0,392.0,123.36000000000809
3084,207.0,393.0,123.40000000000809
3085,206.0,393.0,123.4400000000081
3086,206.0,394.0,123.4800000000081
3087,206.0,395.0,123.52000000000811
3088,206.0,395.0,123.56000000000812
3089,206.0,394.0,123.60000000000812
3090,206.0,392.0,123.64000000000813
3091,206.0,389.0,123.68000000000814
3092,206.0,378.0,123.72000000000814
3093,202.0,359.0,123.76000000000815
3094,199.0,350.0,123.80000000000815
3095,193.0,342.0,123.84000000000816
3096,188.0,337.0,123.88000000000817
3097,188.0,333.0,123.92000000000817
3098,197.0,328.0,123.96000000000818
3099,196.0,321.0,124.00000000000819
3100,192.0,319.0,124.04000000000819
3101,192.0,322.0,124.0800000000082
3102,191.0,325.0,124.1200000000082
3103,191.0,327.0,124.16000000000821
3104,189.0,327.0,124.20000000000822
3105,189.0,327.0,124.24000000000822
3106,189.0,325.0,124.28000000000823
3107,188.0,325.0,124.32000000000824
3108,188.0,325.0,124.36000000000824
3109,185.0,324.0,124.40000000000825
3110,174.0,324.0,124.44000000000825
3111,154.0,322.0,124.48000000000826
3112,136.0,323.0,124.52000000000827
3113,125.0,325.0,124.56000000000827
3114,116.0,330.0,124.60000000000828
3115,108.0,331.0,124.64000000000829
3116,103.0,332.0,124.68000000000829
3117,100.0,338.0,124.7200000000083
3118,100.0,339.0,124.7600000000083
3119,100.0,341.0,124.80000000000831
3120,97.0,342.0,124.84000000000832
3121,94.0,342.0,124.88000000000832
3122,93.0,343.0,124.92000000000833
3123,93.0,343.0,124.96000000000834
3124,94.0,343.0,125.00000000000834
3125,95.0,343.0,125.04000000000835
3126,95.0,344.0,125.08000000000835
3127,95.0,344.0,125.12000000000836
3128,94.0,344.0,125.16000000000837
3129,93.0,344.0,125.20000000000837
3130,92.0,346.0,125.24000000000838
3131,92.0,347.0,125.28000000000839
3132,93.0,347.0,125.32000000000839
3133,94.0,347.0,125.3600000000084
3134,96.0,351.0,125.4000000000084
3135,98.0,358.0,125.44000000000841
3136,97.0,370.0,125.48000000000842
3137,97.0,380.0,125.52000000000842
3138,97.0,386.0,125.56000000000843
3139,99.0,393.0,125.60000000000844
3140,104.0,404.0,125.64000000000844
3141,107.0,413.0,125.68000000000845
3142,109.0,419.0,125.72000000000845
3143,115.0,420.0,125.76000000000846
3144,121.0,421.0,125.80000000000847
3145,125.0,424.0,125.84000000000847
3146,124.0,426.0,125.88000000000848
3147,125.0,429.0,125.92000000000849
3148,124.0,429.0,125.96000000000849
3149,123.0,429.0,126.0000000000085
3150,122.0,430.0,126.0400000000085
3151,123.0,429.0,126.08000000000851
3152,125.0,428.0,126.12000000000852
3153,133.0,427.0,126.16000000000852
3154,150.0,426.0,126.20000000000853
3155,168.0,426.0,126.24000000000854
3156,179.0,424.0,126.28000000000854
3157,191.0,419.0,126.32000000000855
3158,197.0,414.0,126.36000000000855
3159,200.0,416.0,126.40000000000856
3160,202.0,417.0,126.44000000000857
3161,203.0,409.0,126.48000000000857
3162,202.0,400.0,126.52000000000858
3163,202.0,400.0,126.56000000000859
3164,203.0,403.0,126.60000000000859
3165,205.0,405.0,126.6400000000086
3166,206.0,404.0,126.6800000000086
3167,206.0,404.0,126.72000000000861
3168,205.0,403.0,126.76000000000862
3169,205.0,403.0,126.80000000000862
3170,204.0,401.0,126.84000000000863
3171,203.0,395.0,126.88000000000864
3172,203.0,380.0,126.92000000000864
3173,202.0,362.0,126.96000000000865
3174,200.0,348.0,127.00000000000865
3175,194.0,338.0,127.04000000000866
3176,188.0,329.0,127.08000000000867
3177,191.0,332.0,127.12000000000867
3178,189.0,329.0,127.16000000000868
3179,186.0,325.0,127.20000000000869
3180,183.0,324.0,127.24000000000869
3181,185.0,322.0,127.2800000000087
3182,186.0,320.0,127.3200000000087
3183,185.0,320.0,127.36000000000871
3184,185.0,320.0,127.40000000000872
3185,185.0,320.0,127.44000000000872
3186,186.0,321.0,127.48000000000873
3187,186.0,321.0,127.52000000000874
3188,184.0,321.0,127.56000000000874
3189,176.0,321.0,127.60000000000875
3190,160.0,320.0,127.64000000000875
3191,144.0,320.0,127.68000000000876
3192,128.0,323.0,127.72000000000877
3193,118.0,328.0,127.76000000000877
3194,106.0,333.0,127.80000000000878
3195,102.0,332.0,127.84000000000879
3196,99.0,333.0,127.88000000000879
3197,98.0,339.0,127.9200000000088
3198,99.0,341.0,127.9600000000088
3199,100.0,342.0,128.0000000000088
3200,98.0,342.0,128.0400000000088
3201,94.0,344.0,128.0800000000088
3202,93.0,344.0,128.1200000000088
3203,94.0,344.0,128.16000000000878
3204,94.0,344.0,128.20000000000877
3205,95.0,345.0,128.24000000000876
3206,95.0,347.0,128.28000000000876
3207,96.0,348.0,128.32000000000875
3208,96.0,350.0,128.36000000000874
3209,98.0,359.0,128.40000000000873
3210,99.0,371.0,128.44000000000872
3211,101.0,387.0,128.48000000000872
3212,105.0,400.0,128.5200000000087
3213,111.0,411.0,128.5600000000087
3214,113.0,417.0,128.6000000000087
3215,113.0,424.0,128.64000000000868
3216,118.0,426.0,128.68000000000868
3217,123.0,425.0,128.72000000000867
3218,124.0,423.0,128.76000000000866
3219,122.0,422.0,128.80000000000865
3220,119.0,424.0,128.84000000000864
3221,120.0,426.0,128.88000000000864
3222,120.0,427.0,128.92000000000863
3223,121.0,426.0,128.96000000000862
3224,120.0,426.0,129.0000000000086
3225,126.0,425.0,129.0400000000086
3226,140.0,423.0,129.0800000000086
3227,161.0,423.0,129.1200000000086
3228,178.0,423.0,129.16000000000858
3229,192.0,419.0,129.20000000000857
3230,202.0,413.0,129.24000000000856
3231,204.0,408.0,129.28000000000856
3232,204.0,409.0,129.32000000000855
3233,205.0,405.0,129.36000000000854
3234,205.0,397.0,129.40000000000853
3235,205.0,394.0,129.44000000000852
3236,206.0,396.0,129.48000000000852
3237,208.0,400.0,129.5200000000085
3238,209.0,400.0,129.5600000000085
3239,210.0,401.0,129.6000000000085
3240,209.0,401.0,129.64000000000848
3241,208.0,398.0,129.68000000000848
3242,207.0,395.0,129.72000000000847
3243,206.0,389.0,129.76000000000846
3244,202.0,376.0,129.80000000000845
3245,202.0,360.0,129.84000000000844
3246,199.0,352.0,129.88000000000844
3247,192.0,338.0,129.92000000000843
3248,188.0,338.0,129.96000000000842
3249,188.0,339.0,130.0000000000084
3250,185.0,331.0,130.0400000000084
3251,183.0,324.0,130.0800000000084
3252,185.0,320.0,130.1200000000084
3253,184.0,319.0,130.16000000000838
3254,184.0,319.0,130.20000000000837
3255,184.0,320.0,130.24000000000837
3256,184.0,320.0,130.28000000000836
3257,185.0,320.0,130.32000000000835
3258,185.0,321.0,130.36000000000834
3259,185.0,321.0,130.40000000000833
3260,185.0,320.0,130.44000000000833
3261,185.0,320.0,130.48000000000832
3262,184.0,320.0,130.5200000000083
3263,181.0,320.0,130.5600000000083
3264,173.0,319.0,130.6000000000083
3265,164.0,318.0,130.64000000000829
3266,147.0,320.0,130.68000000000828
3267,134.0,321.0,130.72000000000827
3268,120.0,326.0,130.76000000000826
3269,110.0,330.0,130.80000000000825
3270,105.0,330.0,130.84000000000825
3271,102.0,336.0,130.88000000000824
3272,103.0,337.0,130.92000000000823
3273,101.0,340.0,130.96000000000822
3274,97.0,342.0,131.0000000000082
3275,95.0,344.0,131.0400000000082
3276,93.0,343.0,131.0800000000082
3277,93.0,343.0,131.1200000000082
3278,94.0,344.0,131.16000000000818
3279,94.0,344.0,131.20000000000817
3280,94.0,344.0,131.24000000000817
3281,94.0,344.0,131.28000000000816
3282,95.0,345.0,131.32000000000815
3283,96.0,350.0,131.36000000000814
3284,97.0,355.0,131.40000000000813
3285,99.0,367.0,131.44000000000813
3286,100.0,385.0,131.48000000000812
3287,102.0,398.0,131.5200000000081
3288,108.0,407.0,131.5600000000081
3289,114.0,415.0,131.6000000000081
3290,115.0,417.0,131.6400000000081
3291,116.0,422.0,131.68000000000808
3292,120.0,423.0,131.72000000000807
3293,124.0,423.0,131.76000000000806
3294,124.0,422.0,131.80000000000805
3295,122.0,422.0,131.84000000000805
3296,121.0,425.0,131.88000000000804
3297,119.0,428.0,131.92000000000803
3298,119.0,428.0,131.96000000000802
3299,121.0,427.0,132.00000000000801
3300,130.0,426.0,132.040000000008
3301,148.0,424.0,132.080000000008
3302,168.0,424.0,132.120000000008
3303,183.0,423.0,132.16000000000798
3304,197.0,419.0,132.20000000000798
3305,207.0,413.0,132.24000000000797
3306,206.0,410.0,132.28000000000796
3307,203.0,405.0,132.32000000000795
3308,205.0,397.0,132.36000000000794
3309,206.0,392.0,132.40000000000794
3310,208.0,391.0,132.44000000000793
3311,211.0,395.0,132.48000000000792
3312,213.0,398.0,132.5200000000079
3313,213.0,398.0,132.5600000000079
3314,213.0,397.0,132.6000000000079
3315,212.0,393.0,132.6400000000079
3316,211.0,383.0,132.68000000000788
3317,215.0,365.0,132.72000000000787
3318,220.0,345.0,132.76000000000786
3319,229.0,331.0,132.80000000000786
3320,244.0,320.0,132.84000000000785
3321,257.0,307.0,132.88000000000784
3322,271.0,294.0,132.92000000000783
3323,289.0,282.0,132.96000000000782
3324,306.0,274.0,133.00000000000782
3325,319.0,269.0,133.0400000000078
3326,338.0,268.0,133.0800000000078
3327,354.0,269.0,133.1200000000078
3328,365.0,268.0,133.16000000000778
3329,379.0,269.0,133.20000000000778
3330,388.0,271.0,133.24000000000777
3331,393.0,272.0,133.28000000000776
3332,398.0,274.0,133.32000000000775
3333,403.0,274.0,133.36000000000774
3334,405.0,275.0,133.40000000000774
3335,407.0,276.0,133.44000000000773
3336,409.0,275.0,133.48000000000772
3337,411.0,274.0,133.5200000000077
3338,415.0,273.0,133.5600000000077
3339,417.0,273.0,133.6000000000077
3340,418.0,271.0,133.6400000000077
3341,423.0,269.0,133.68000000000768
3342,427.0,264.0,133.72000000000767
3343,432.0,259.0,133.76000000000766
3344,434.0,254.0,133.80000000000766
3345,437.0,244.0,133.84000000000765
3346,439.0,234.0,133.88000000000764
3347,440.0,225.0,133.92000000000763
3348,440.0,213.0,133.96000000000762
3349,440.0,200.0,134.00000000000762
3350,441.0,188.0,134.0400000000076
3351,441.0,176.0,134.0800000000076
3352,439.0,164.0,134.1200000000076
3353,437.0,151.0,134.16000000000759
3354,435.0,144.0,134.20000000000758
3355,430.0,134.0,134.24000000000757
3356,428.0,126.0,134.28000000000756
3357,428.0,119.0,134.32000000000755
3358,423.0,114.0,134.36000000000755
3359,414.0,111.0,134.40000000000754
3360,406.0,108.0,134.44000000000753
3361,405.0,103.0,134.48000000000752
3362,403.0,99.0,134.5200000000075
3363,402.0,96.0,134.5600000000075
3364,400.0,96.0,134.6000000000075
3365,401.0,96.0,134.6400000000075
3366,401.0,97.0,134.68000000000748
3367,397.0,98.0,134.72000000000747
3368,383.0,100.0,134.76000000000747
3369,357.0,102.0,134.80000000000746
3370,337.0,105.0,134.84000000000745
3371,328.0,110.0,134.88000000000744
3372,318.0,118.0,134.92000000000743
3373,316.0,120.0,134.96000000000743
3374,314.0,120.0,135.00000000000742
3375,310.0,124.0,135.0400000000074
3376,308.0,129.0,135.0800000000074
3377,308.0,129.0,135.1200000000074
3378,308.0,125.0,135.1600000000074
3379,307.0,122.0,135.20000000000738
3380,307.0,122.0,135.24000000000737
3381,306.0,122.0,135.28000000000736
3382,307.0,123.0,135.32000000000735
3383,307.0,124.0,135.36000000000735
3384,307.0,124.0,135.40000000000734
3385,307.0,124.0,135.44000000000733
3386,307.0,124.0,135.48000000000732
3387,307.0,124.0,135.52000000000731
3388,307.0,124.0,135.5600000000073
3389,307.0,124.0,135.6000000000073
3390,308.0,124.0,135.6400000000073
3391,308.0,124.0,135.68000000000728
3392,308.0,124.0,135.72000000000727
3393,308.0,126.0,135.76000000000727
3394,307.0,133.0,135.80000000000726
3395,306.0,149.0,135.84000000000725
3396,307.0,168.0,135.88000000000724
3397,308.0,182.0,135.92000000000724
3398,313.0,189.0,135.96000000000723
3399,320.0,200.0,136.00000000000722
3400,321.0,201.0,136.0400000000072
3401,322.0,206.0,136.0800000000072
3402,327.0,210.0,136.1200000000072
3403,333.0,211.0,136.1600000000072
3404,335.0,210.0,136.20000000000718
3405,335.0,210.0,136.24000000000717
3406,335.0,211.0,136.28000000000716
3407,335.0,212.0,136.32000000000716
3408,336.0,212.0,136.36000000000715
3409,336.0,212.0,136.40000000000714
3410,336.0,212.0,136.44000000000713
3411,336.0,212.0,136.48000000000712
3412,336.0,212.0,136.52000000000712
3413,335.0,212.0,136.5600000000071
3414,335.0,212.0,136.6000000000071
3415,335.0,211.0,136.6400000000071
3416,336.0,211.0,136.68000000000708
3417,339.0,212.0,136.72000000000708
3418,348.0,212.0,136.76000000000707
3419,362.0,213.0,136.80000000000706
3420,380.0,214.0,136.84000000000705
3421,391.0,212.0,136.88000000000704
3422,401.0,204.0,136.92000000000704
3423,411.0,198.0,136.96000000000703
3424,415.0,197.0,137.00000000000702
3425,417.0,196.0,137.040000000007
3426,417.0,194.0,137.080000000007
3427,417.0,192.0,137.120000000007
3428,416.0,190.0,137.160000000007
3429,418.0,192.0,137.20000000000698
3430,420.0,192.0,137.24000000000697
3431,421.0,191.0,137.28000000000696
3432,421.0,191.0,137.32000000000696
3433,421.0,191.0,137.36000000000695
3434,421.0,183.0,137.40000000000694
3435,421.0,169.0,137.44000000000693
3436,423.0,152.0,137.48000000000692
3437,424.0,138.0,137.52000000000692
3438,422.0,132.0,137.5600000000069
3439,416.0,122.0,137.6000000000069
3440,410.0,112.0,137.6400000000069
3441,408.0,109.0,137.68000000000688
3442,406.0,106.0,137.72000000000688
3443,399.0,105.0,137.76000000000687
3444,394.0,104.0,137.80000000000686
3445,396.0,102.0,137.84000000000685
3446,397.0,99.0,137.88000000000685
3447,398.0,98.0,137.92000000000684
3448,398.0,98.0,137.96000000000683
3449,397.0,99.0,138.00000000000682
3450,397.0,99.0,138.0400000000068
3451,397.0,99.0,138.0800000000068
3452,398.0,99.0,138.1200000000068
3453,398.0,100.0,138.1600000000068
3454,397.0,99.0,138.20000000000678
3455,390.0,99.0,138.24000000000677
3456,372.0,99.0,138.28000000000677
3457,347.0,102.0,138.32000000000676
3458,331.0,105.0,138.36000000000675
3459,320.0,111.0,138.40000000000674
3460,311.0,120.0,138.44000000000673
3461,311.0,120.0,138.48000000000673
3462,310.0,121.0,138.52000000000672
3463,308.0,125.0,138.5600000000067
3464,308.0,129.0,138.6000000000067
3465,308.0,127.0,138.6400000000067
3466,306.0,124.0,138.6800000000067
3467,304.0,124.0,138.72000000000668
3468,303.0,124.0,138.76000000000667
3469,304.0,125.0,138.80000000000666
3470,305.0,125.0,138.84000000000665
3471,306.0,125.0,138.88000000000665
3472,305.0,125.0,138.92000000000664
3473,305.0,128.0,138.96000000000663
3474,305.0,137.0,139.00000000000662
3475,305.0,156.0,139.04000000000661
3476,307.0,178.0,139.0800000000066
3477,309.0,189.0,139.1200000000066
3478,316.0,197.0,139.1600000000066
3479,323.0,206.0,139.20000000000658
3480,322.0,207.0,139.24000000000657
3481,326.0,211.0,139.28000000000657
3482,330.0,213.0,139.32000000000656
3483,334.0,213.0,139.36000000000655
3484,337.0,211.0,139.40000000000654
3485,336.0,211.0,139.44000000000653
3486,336.0,213.0,139.48000000000653
3487,338.0,214.0,139.52000000000652
3488,338.0,214.0,139.5600000000065
3489,338.0,214.0,139.6000000000065
3490,338.0,214.0,139.6400000000065
3491,338.0,213.0,139.6800000000065
3492,338.0,213.0,139.72000000000648
3493,338.0,214.0,139.76000000000647
3494,338.0,214.0,139.80000000000646
3495,338.0,213.0,139.84000000000646
3496,339.0,213.0,139.88000000000645
3497,342.0,214.0,139.92000000000644
3498,352.0,215.0,139.96000000000643
3499,368.0,216.0,140.00000000000642
3500,385.0,215.0,140.04000000000642
3501,395.0,212.0,140.0800000000064
3502,407.0,206.0,140.1200000000064
3503,418.0,201.0,140.1600000000064
3504,419.0,198.0,140.20000000000638
3505,417.0,198.0,140.24000000000638
3506,417.0,197.0,140.28000000000637
3507,418.0,195.0,140.32000000000636
3508,419.0,192.0,140.36000000000635
3509,421.0,190.0,140.40000000000634
3510,422.0,190.0,140.44000000000634
3511,422.0,186.0,140.48000000000633
3512,423.0,182.0,140.52000000000632
3513,422.0,174.0,140.5600000000063
3514,420.0,155.0,140.6000000000063
3515,421.0,133.0,140.6400000000063
3516,417.0,116.0,140.6800000000063
3517,409.0,104.0,140.72000000000628
3518,404.0,99.0,140.76000000000627
3519,402.0,101.0,140.80000000000626
3520,396.0,98.0,140.84000000000626
3521,391.0,98.0,140.88000000000625
3522,385.0,95.0,140.92000000000624
3523,389.0,91.0,140.96000000000623
3524,388.0,87.0,141.00000000000622
3525,388.0,86.0,141.04000000000622
3526,387.0,87.0,141.0800000000062
3527,388.0,90.0,141.1200000000062
3528,389.0,91.0,141.1600000000062
3529,388.0,91.0,141.20000000000618
3530,388.0,90.0,141.24000000000618
3531,388.0,89.0,141.28000000000617
3532,389.0,88.0,141.32000000000616
3533,389.0,88.0,141.36000000000615
3534,389.0,89.0,141.40000000000614
3535,389.0,90.0,141.44000000000614
3536,388.0,90.0,141.48000000000613
3537,388.0,90.0,141.52000000000612
3538,385.0,89.0,141.5600000000061
3539,375.0,91.0,141.6000000000061
3540,353.0,98.0,141.6400000000061
3541,334.0,103.0,141.6800000000061
3542,325.0,108.0,141.72000000000608
3543,317.0,116.0,141.76000000000607
3544,311.0,122.0,141.80000000000607
3545,311.0,119.0,141.84000000000606
3546,308.0,120.0,141.88000000000605
3547,306.0,125.0,141.92000000000604
3548,307.0,130.0,141.96000000000603
3549,307.0,134.0,142.00000000000603
3550,308.0,130.0,142.04000000000602
3551,307.0,126.0,142.080000000006
3552,305.0,124.0,142.120000000006
3553,304.0,124.0,142.160000000006
3554,304.0,124.0,142.20000000000599
3555,304.0,124.0,142.24000000000598
3556,305.0,125.0,142.28000000000597
3557,305.0,128.0,142.32000000000596
3558,306.0,140.0,142.36000000000595
3559,306.0,160.0,142.40000000000595
3560,307.0,181.0,142.44000000000594
3561,308.0,190.0,142.48000000000593
3562,312.0,200.0,142.52000000000592
3563,314.0,215.0,142.5600000000059
3564,314.0,220.0,142.6000000000059
3565,313.0,230.0,142.6400000000059
3566,312.0,244.0,142.6800000000059
3567,313.0,257.0,142.72000000000588
3568,312.0,272.0,142.76000000000587
3569,312.0,289.0,142.80000000000587
3570,312.0,309.0,142.84000000000586
3571,310.0,323.0,142.88000000000585
3572,307.0,335.0,142.92000000000584
3573,304.0,340.0,142.96000000000583
3574,303.0,343.0,143.00000000000583
3575,304.0,346.0,143.04000000000582
3576,303.0,348.0,143.0800000000058
3577,302.0,349.0,143.1200000000058
3578,303.0,349.0,143.1600000000058
3579,303.0,348.0,143.2000000000058
3580,303.0,348.0,143.24000000000578
3581,303.0,348.0,143.28000000000577
3582,304.0,350.0,143.32000000000576
3583,305.0,355.0,143.36000000000575
3584,306.0,367.0,143.40000000000575
3585,307.0,382.0,143.44000000000574
3586,309.0,391.0,143.48000000000573
3587,311.0,397.0,143.52000000000572
3588,317.0,408.0,143.56000000000572
3589,318.0,417.0,143.6000000000057
3590,319.0,425.0,143.6400000000057
3591,327.0,429.0,143.6800000000057
3592,332.0,427.0,143.72000000000568
3593,328.0,425.0,143.76000000000568
3594,328.0,425.0,143.80000000000567
3595,330.0,426.0,143.84000000000566
3596,332.0,428.0,143.88000000000565
3597,331.0,429.0,143.92000000000564
3598,331.0,429.0,143.96000000000564
3599,331.0,429.0,144.00000000000563
3600,331.0,429.0,144.04000000000562
3601,332.0,429.0,144.0800000000056
3602,340.0,427.0,144.1200000000056
3603,356.0,424.0,144.1600000000056
3604,372.0,424.0,144.2000000000056
3605,387.0,423.0,144.24000000000558
3606,398.0,418.0,144.28000000000557
3607,407.0,412.0,144.32000000000556
3608,409.0,410.0,144.36000000000556
3609,411.0,408.0,144.40000000000555
3610,412.0,403.0,144.44000000000554
3611,412.0,398.0,144.48000000000553
3612,413.0,400.0,144.52000000000552
3613,416.0,401.0,144.56000000000552
3614,417.0,402.0,144.6000000000055
3615,417.0,401.0,144.6400000000055
3616,416.0,401.0,144.6800000000055
3617,416.0,400.0,144.72000000000548
3618,415.0,391.0,144.76000000000548
3619,414.0,375.0,144.80000000000547
3620,415.0,357.0,144.84000000000546
3621,412.0,344.0,144.88000000000545
3622,407.0,332.0,144.92000000000544
3623,400.0,324.0,144.96000000000544
3624,396.0,323.0,145.00000000000543
3625,398.0,326.0,145.04000000000542
3626,394.0,325.0,145.0800000000054
3627,387.0,322.0,145.1200000000054
3628,389.0,321.0,145.1600000000054
3629,394.0,319.0,145.2000000000054
3630,395.0,316.0,145.24000000000538
3631,396.0,316.0,145.28000000000537
3632,396.0,316.0,145.32000000000536
3633,393.0,318.0,145.36000000000536
3634,381.0,318.0,145.40000000000535
3635,361.0,319.0,145.44000000000534
3636,340.0,324.0,145.48000000000533
3637,325.0,331.0,145.52000000000533
3638,313.0,339.0,145.56000000000532
3639,312.0,339.0,145.6000000000053
3640,311.0,340.0,145.6400000000053
3641,308.0,345.0,145.6800000000053
3642,308.0,347.0,145.72000000000529
3643,306.0,348.0,145.76000000000528
3644,304.0,349.0,145.80000000000527
3645,302.0,349.0,145.84000000000526
3646,301.0,349.0,145.88000000000525
3647,302.0,350.0,145.92000000000525
3648,302.0,350.0,145.96000000000524
3649,303.0,350.0,146.00000000000523
3650,303.0,350.0,146.04000000000522
3651,303.0,351.0,146.0800000000052
3652,302.0,354.0,146.1200000000052
3653,304.0,365.0,146.1600000000052
3654,305.0,379.0,146.2000000000052
3655,308.0,393.0,146.24000000000518
3656,313.0,398.0,146.28000000000517
3657,321.0,411.0,146.32000000000517
3658,322.0,417.0,146.36000000000516
3659,320.0,423.0,146.40000000000515
3660,326.0,426.0,146.44000000000514
3661,327.0,426.0,146.48000000000513
3662,327.0,424.0,146.52000000000513
3663,328.0,423.0,146.56000000000512
3664,329.0,425.0,146.6000000000051
3665,333.0,426.0,146.6400000000051
3666,331.0,428.0,146.6800000000051
3667,331.0,428.0,146.7200000000051
3668,334.0,427.0,146.76000000000508
3669,335.0,426.0,146.80000000000507
3670,339.0,426.0,146.84000000000506
3671,332.0,426.0,146.88000000000505
3672,335.0,425.0,146.92000000000505
3673,346.0,425.0,146.96000000000504
3674,361.0,423.0,147.00000000000503
3675,381.0,424.0,147.04000000000502
3676,390.0,421.0,147.08000000000501
3677,405.0,415.0,147.120000000005
3678,410.0,411.0,147.160000000005
3679,412.0,410.0,147.200000000005
3680,413.0,404.0,147.24000000000498
3681,414.0,396.0,147.28000000000497
3682,414.0,394.0,147.32000000000497
3683,415.0,397.0,147.36000000000496
3684,418.0,400.0,147.40000000000495
3685,420.0,400.0,147.44000000000494
3686,420.0,400.0,147.48000000000494
3687,419.0,400.0,147.52000000000493
3688,418.0,400.0,147.56000000000492
3689,418.0,398.0,147.6000000000049
3690,417.0,386.0,147.6400000000049
3691,417.0,366.0,147.6800000000049
3692,417.0,348.0,147.7200000000049
3693,413.0,334.0,147.76000000000488
3694,408.0,324.0,147.80000000000487
3695,406.0,312.0,147.84000000000486
3696,408.0,296.0,147.88000000000486
3697,410.0,277.0,147.92000000000485
3698,413.0,265.0,147.96000000000484
3699,416.0,252.0,148.00000000000483
3700,421.0,235.0,148.04000000000482
3701,424.0,220.0,148.08000000000482
3702,427.0,207.0,148.1200000000048
3703,430.0,197.0,148.1600000000048
3704,432.0,184.0,148.2000000000048
3705,431.0,174.0,148.24000000000478
3706,429.0,167.0,148.28000000000478
3707,430.0,166.0,148.32000000000477
3708,431.0,167.0,148.36000000000476
3709,433.0,169.0,148.40000000000475
3710,434.0,169.0,148.44000000000474
3711,434.0,170.0,148.48000000000474
3712,435.0,169.0,148.52000000000473
3713,435.0,167.0,148.56000000000472
3714,434.0,161.0,148.6000000000047
3715,431.0,148.0,148.6400000000047
3716,423.0,125.0,148.6800000000047
3717,417.0,114.0,148.7200000000047
3718,409.0,112.0,148.76000000000468
3719,402.0,108.0,148.80000000000467
3720,398.0,103.0,148.84000000000466
3721,400.0,100.0,148.88000000000466
3722,401.0,97.0,148.92000000000465
3723,401.0,97.0,148.96000000000464
3724,401.0,98.0,149.00000000000463
3725,400.0,100.0,149.04000000000462
3726,400.0,99.0,149.08000000000462
3727,400.0,99.0,149.1200000000046
3728,397.0,100.0,149.1600000000046
3729,389.0,100.0,149.2000000000046
3730,368.0,101.0,149.24000000000458
3731,347.0,102.0,149.28000000000458
3732,337.0,103.0,149.32000000000457
3733,327.0,109.0,149.36000000000456
3734,315.0,117.0,149.40000000000455
3735,315.0,119.0,149.44000000000455
3736,313.0,123.0,149.48000000000454
3737,312.0,126.0,149.52000000000453
3738,310.0,128.0,149.56000000000452
3739,308.0,125.0,149.6000000000045
3740,305.0,123.0,149.6400000000045
3741,304.0,123.0,149.6800000000045
3742,304.0,123.0,149.7200000000045
3743,304.0,123.0,149.76000000000448
3744,305.0,123.0,149.80000000000447
3745,305.0,123.0,149.84000000000447
